Year,Month,Fieldwork,,Published,,Polling,Publisher,Con,,Lab,,LD,,UKIP,,Green,,TIG/CUK,,BXP,,Con lead,,,,,Leader:,Con good,Con bad,Con net,Lab good,Lab bad,Lab net,LD good,LD bad,LD net,UKIP good,UKIP bad,UKIP net,Grn good,Grn bad,Grn net,CUK good,CUK bad,CUK net,BXP good,BXP bad,BXP net,Question,Con Best PM,Lab Best PM,LD Best PM,BXP Best PM,Question,Govt good,Govt bad,Govt net,Question,,,,,,,
,Oct,4-6,4/10/19,6,,ComRes,,33.0,6.0,27.0,0.0,19.0,-1.0,1.0,,3.0,,,,13.0,-4.0,6.0,6.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,4-7,4/10/19,,,ICM,Represent Us,35.0,-2.0,29.0,-1.0,16.0,0.0,1.0,0.0,4.0,0.0,,,11.0,2.0,6.0,-1.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,8-9,8/10/19,11,,YouGov,TT,35.0,1.0,22.0,1.0,20.0,-3.0,0.0,0.0,6.0,1.0,1.0,1.0,12.0,0.0,13.0,0.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,21.0,,,Which of the following do you think would make the best PM?,20.0,61.0,-41.0,Do you approve or disapprove of the Government's record to date?,Government approval question may not have been asked on this poll. YouGov gives date as 6 October,,,,,,
,Oct,9-10,9/10/19,12,,ComRes,DE,33.0,0.0,27.0,0.0,18.0,-1.0,0.0,-1.0,4.0,1.0,,,12.0,-1.0,6.0,0.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,17.0,12.0,,Which of these would make the best PM?,,,,,,,,,,,
,Oct,9-11,9/10/19,14,,Panelbase,ST,33.0,2.0,30.0,2.0,17.0,-2.0,0.0,0.0,3.0,1.0,,,12.0,-3.0,3.0,0.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,9-14,9/10/19,23,,Sky,,,,,,,,,,,,,,,,,,Internet,,,,46.0,49.0,-3.0,19.0,74.0,-55.0,23.0,50.0,-27.0,,,,,,,,,,36.0,51.0,-15.0,Are you satisfied or disatisfied with the performance of X as Y?,,,,,,22.0,62.0,-40.0,Do you approve or disapprove of the government's record to date?,,,,,,,
,Oct,10-15,10/10/19,19,,Kantar TNS,,39.0,1.0,25.0,1.0,18.0,-2.0,1.0,0.0,3.0,0.0,0.0,-1.0,8.0,1.0,14.0,0.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,14-15,14/10/19,16,,YouGov,TT,37.0,2.0,22.0,0.0,18.0,-2.0,1.0,1.0,5.0,-1.0,0.0,-1.0,11.0,-1.0,15.0,2.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,21.0,,,Which of the following do you think would make the best PM?,18.0,60.0,-42.0,Do you approve or disapprove of the Government's record to date?,Government approval question may not have been asked on this poll. YouGov gives date as 14 October,,,,,,
,Oct,15-17,15/10/19,20,,Opinium,Ob,37.0,-1.0,24.0,1.0,16.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,12.0,0.0,13.0,-2.0,Internet,,,,40.0,41.0,-1.0,20.0,56.0,-36.0,24.0,35.0,-11.0,,,,,,,,,,29.0,41.0,-12.0,To what extent do you approve or disapprove of the way X is handling his job as Y,36.0,15.0,,,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Oct,15-17,15/10/19,20,,Opinium,Ob,,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,13.0,13.0,8.0,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Oct,16-17,16/10/19,18,,ComRes,Britain Elects,33.0,0.0,29.0,2.0,18.0,0.0,0.0,0.0,4.0,0.0,,,12.0,0.0,4.0,-2.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,17-18,17/10/19,18,,Panelbase,,36.0,3.0,27.0,-3.0,17.0,0.0,0.0,0.0,3.0,0.0,,,11.0,-1.0,9.0,6.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,17-18,17/10/19,19,,Survation,DM,32.0,5.0,24.0,0.0,21.0,-1.0,,,2.0,-1.0,,,13.0,-3.0,8.0,5.0,Internet,UK,,,,,,,,,,,,,,,,,,,,,,,,,47.0,26.0,,,Who do you think would make the best Prime Minister?,,,,,,,,,,,
,Oct,17-28,17/10/19,31,,YouGov,,36.0,-1.0,22.0,0.0,19.0,1.0,0.0,-1.0,6.0,1.0,0.0,0.0,12.0,1.0,14.0,-1.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,18-21,18/10/19,22,,Deltapoll,,37.0,6.0,24.0,-4.0,19.0,2.0,1.0,0.0,3.0,-1.0,,,11.0,-2.0,13.0,10.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,20-21,20/10/19,22,,YouGov,TT,37.0,1.0,22.0,0.0,19.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,11.0,-1.0,15.0,1.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,20.0,,,Which of the following do you think would make the best PM?,22.0,56.0,-34.0,Do you approve or disapprove of the Government's record to date?,Government approval question may not have been asked on this poll. YouGov gives date as 21 October,,,,,,
,Oct,23-25,23/10/19,27,,Opinium,Ob,40.0,3.0,24.0,0.0,15.0,-1.0,1.0,-1.0,3.0,-1.0,0.0,0.0,10.0,-2.0,16.0,3.0,Internet,,,,40.0,38.0,2.0,20.0,60.0,-40.0,22.0,40.0,-18.0,,,,,,,,,,27.0,40.0,-13.0,To what extent do you approve or disapprove of the way X is handling his job as Y,39.0,16.0,,,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Oct,23-25,23/10/19,27,,Opinium,Ob,,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,13.0,11.0,9.0,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Oct,23-24,23/10/19,,,YouGov,,,,,,,,,,,,,,,,,,Internet,,,,38.0,54.0,-16.0,20.0,70.0,-50.0,20.0,44.0,-24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,24-25,24/10/19,26,,YouGov,TT,36.0,-1.0,23.0,1.0,18.0,-1.0,0.0,-1.0,6.0,-1.0,0.0,0.0,12.0,1.0,13.0,-2.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,Do you have a favourable or unfavourable opinion of…,,,,,,,,,,,,,,,,
,Oct,25-28,25/10/19,31,,Ipsos MORI,ES,41.0,8.0,24.0,0.0,20.0,-3.0,0.0,0.0,3.0,-1.0,,,7.0,-3.0,17.0,8.0,Phone,,,,46.0,44.0,2.0,15.0,75.0,-60.0,29.0,41.0,-12.0,,,,,,,,,,29.0,51.0,-22.0,Are you satisfied or dissatisfied with the way X is doing his/her job as…,,,,,,19.0,74.0,-55.0,Are you satisfied or dissatisfied with the way the Govt is running the country?,,,,,,,
,Oct,29-30,29/10/19,31,,Survation,DM,34.0,2.0,26.0,2.0,19.0,-2.0,,,1.0,-1.0,,,12.0,-1.0,8.0,0.0,Internet,UK,,,,,,,,,,,,,,,,,,,,,,,,,42.0,19.0,15.0,,Who do you think would make the best Prime Minister?,,,,,,,,,,,
,Oct,29-30,29/10/19,31,,YouGov,TT,36.0,0.0,21.0,-2.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,1.0,15.0,2.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,58.0,-38.0,Do you approve or disapprove of the Government's record to date?,Government approval question may not have been asked on this poll. YouGov gives date as 28 October,,,,,,
,Oct,30-31,30/10/19,1,,Panelbase,,40.0,4.0,29.0,2.0,14.0,-3.0,,,3.0,0.0,,,9.0,-2.0,11.0,2.0,Internet,,,,38.0,42.0,-4.0,20.0,61.0,-41.0,23.0,39.0,-16.0,,,,,,,,,,24.0,45.0,-21.0,"How good or bad a job do you think X, Y is doing?",,,,,,,,,,,,,,,,
,Oct,30-31,30/10/19,2,,ORB,DT,36.0,,28.0,,14.0,,,,4.0,,,,12.0,,8.0,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,30-31,30/10/19,3,,ComRes,SE,36.0,3.0,28.0,-1.0,17.0,-1.0,0.0,0.0,3.0,-1.0,0.0,,10.0,-2.0,8.0,4.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,18.0,11.0,7.0,Which of the following party leaders do you think would make the best PM?,,,,,,,,,,,
,Oct,30-1,30/10/19,3,,Opinium,Ob,42.0,2.0,26.0,2.0,16.0,1.0,0.0,-1.0,2.0,-1.0,0.0,0.0,9.0,-1.0,16.0,0.0,Internet,,,,39.0,42.0,-3.0,19.0,59.0,-40.0,23.0,39.0,-16.0,,,,,,,,,,24.0,42.0,-18.0,To what extent do you approve or disapprove of the way X is handling his job as Y,37.0,18.0,,,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Oct,30-1,30/10/19,3,,Opinium,Ob,,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,16.0,12.0,9.0,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Oct,30-5,30/11/19,11,,ComRes,Remain United,36.0,0.0,29.0,1.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,1.0,7.0,-1.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,31-1,30/10/19,3,,YouGov,ST,39.0,3.0,27.0,6.0,16.0,-2.0,0.0,0.0,4.0,-2.0,0.0,0.0,7.0,-6.0,12.0,-3.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,31-2,31/10/19,3,,Deltapoll,MoS,40.0,3.0,28.0,4.0,14.0,-5.0,1.0,-1.0,2.0,-1.0,,,11.0,0.0,12.0,-1.0,Internet,,,,48.0,46.0,2.0,25.0,68.0,-43.0,31.0,43.0,-12.0,,,,,,,,,,,,,"Do you think they are doing very well in their job, quite well, quite badly or very badly?",,,,,,,,,,,,,,,,
,Nov,1-4,1/11/19,4,,ICM,Reuters,38.0,3.0,31.0,2.0,15.0,-1.0,1.0,0.0,3.0,-1.0,,,9.0,-2.0,7.0,1.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,1-4,1/11/19,5,,YouGov,TT,38.0,-1.0,25.0,-2.0,16.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,11.0,4.0,13.0,1.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,63.0,-44.0,Do you approve or disapprove of the Government's record to date?,Government approval question may not have been asked on this poll. YouGov gives date as 4 November,,,,,,
,Nov,5-6,5/11/19,7,,YouGov,TT,36.0,-2.0,25.0,0.0,17.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,11.0,-2.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,5-8,5/11/19,10,,BMG,Ind,37.0,6.0,29.0,3.0,16.0,-4.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,-2.0,8.0,3.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,6-8,6/11/19,8,,Panelbase,,40.0,0.0,30.0,1.0,15.0,1.0,,,3.0,0.0,,,8.0,-1.0,10.0,-1.0,Internet,,,,38.0,41.0,-3.0,20.0,59.0,-39.0,22.0,39.0,-17.0,,,,,,,,,,20.0,48.0,-28.0,"How good or bad a job do you think X, Y is doing?",,,,,,,,,,,,,,,,
,Nov,6-8,6/11/19,10,,Opinium,Ob,41.0,-1.0,29.0,3.0,15.0,-1.0,0.0,0.0,2.0,0.0,,,6.0,-3.0,12.0,-4.0,Internet,,,,37.0,40.0,-3.0,21.0,56.0,-35.0,23.0,40.0,-17.0,,,,,,,,,,22.0,46.0,-24.0,To what extent do you approve or disapprove of the way X is handling his job as Y,38.0,18.0,,,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Nov,6-8,6/11/19,10,,Opinium,Ob,,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,17.0,12.0,7.0,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Nov,6-8,6/11/19,12,,Survation,,35.0,1.0,29.0,3.0,17.0,-2.0,,,1.0,0.0,,,10.0,-2.0,6.0,-2.0,Internet,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,6-9,6/11/19,10,,Deltapoll,MoS,41.0,1.0,29.0,1.0,16.0,2.0,1.0,0.0,2.0,0.0,,,6.0,-5.0,12.0,0.0,Internet,,,,45.0,50.0,-5.0,22.0,70.0,-48.0,34.0,43.0,-9.0,,,,,,,,,,30.0,57.0,-27.0,"Do you think they are doing very well in their job, quite well, quite badly or very badly?",,,,,,,,,,,,,,,,
,Nov,7-8,7/11/19,10,,YouGov,ST,39.0,3.0,26.0,1.0,17.0,0.0,0.0,0.0,4.0,-1.0,0.0,0.0,10.0,-1.0,13.0,2.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,7-11,7/11/19,13,,Kantar TNS,,37.0,-2.0,27.0,2.0,17.0,-1.0,1.0,0.0,3.0,0.0,1.0,1.0,9.0,1.0,10.0,-4.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,19.0,,,"If you had to choose between Boris Johnson and Jeremy Corbyn, who do you think would make the best leader for Britain?",,,,,,,,,,,
,Nov,8-10,8/11/19,13,,ComRes,Britain Elects,37.0,1.0,29.0,0.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,-2.0,8.0,1.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,8-11,8/11/19,11,,ICM,Reuters,39.0,1.0,31.0,0.0,15.0,0.0,,,3.0,0.0,,,8.0,-1.0,8.0,1.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,8-11,8/11/19,,,Ipsos MORI,,,,,,,,,,,,,,,,,,Internet,,,,36.0,44.0,-8.0,23.0,62.0,-39.0,24.0,44.0,-20.0,,,,,,,,,,24.0,54.0,-30.0,"To what extent, if at all, do you have a favorable or unfavourable opinion of the following….",,,,,,,,,,,,,,,,
,Nov,11-12,11/11/19,12,,YouGov,Sky,39.0,,26.0,,16.0,,0.0,,5.0,,0.0,,9.0,,13.0,,Internet,,,,43.0,49.0,-6.0,24.0,66.0,-42.0,24.0,48.0,-24.0,,,,21.0,32.0,-11.0,,,,27.0,62.0,-35.0,Do you have a favourable or unfavourable opinion of…,40.0,16.0,14.0,,Which of the following do you think would make the best PM?,22.0,59.0,-37.0,Do you approve or disapprove of the Government's record to date?,Government approval question may not have been asked on this poll. YouGov gives date as 11 November,,,,,,
,Nov,11-12,11/11/19,12,,YouGov,Sky,42.0,3.0,28.0,2.0,15.0,-2.0,,,4.0,0.0,,,4.0,-6.0,14.0,1.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,22.0,,,Which of the following do you think would make the best PM?,,,,,,,,,,,
,Nov,11-12,11/11/19,14,,ComRes,DT,40.0,3.0,30.0,1.0,16.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,-2.0,10.0,2.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,12-15,12/11/19,17,,BMG,Ind,37.0,0.0,29.0,0.0,16.0,0.0,0.0,0.0,5.0,-2.0,0.0,0.0,9.0,0.0,8.0,0.0,Internet,,,,38.0,50.0,-12.0,24.0,60.0,-36.0,23.0,41.0,-18.0,,,,,,,,,,,,,Are you satisfied or dissatisfied with the way X is doing his/her job as…,39.0,24.0,,,"If you had to choose between the two, who would you prefer to see as the next Prime Minister? ",,,,,,,,,,,
?,,12-20,12/11/19,22,,YouGov,,43.0,1.0,29.0,1.0,15.0,0.0,,,3.0,-1.0,,,4.0,0.0,14.0,0.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,13-14,13/11/19,15,,Panelbase,,43.0,3.0,30.0,0.0,15.0,0.0,,,2.0,-1.0,,,5.0,-3.0,13.0,3.0,Internet,,,,39.0,42.0,-3.0,19.0,61.0,-42.0,22.0,39.0,-17.0,,,,,,,,,,25.0,46.0,-21.0,"How good or bad a job do you think X, Y is doing?",,,,,,,,,,,,,,,,
,Nov,13-14,13/11/19,17,,ComRes,STel,41.0,1.0,33.0,3.0,14.0,-2.0,0.0,0.0,2.0,-1.0,0.0,0.0,5.0,-2.0,8.0,-2.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,13-15,13/11/19,17,,Opinium,Ob,44.0,3.0,28.0,-1.0,14.0,-1.0,0.0,0.0,3.0,1.0,,,6.0,0.0,16.0,4.0,Internet,,,,39.0,39.0,0.0,23.0,55.0,-32.0,24.0,40.0,-16.0,,,,,,,,,,25.0,43.0,-18.0,To what extent do you approve or disapprove of the way X is handling his job as Y,35.0,20.0,,,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Nov,13-15,13/11/19,17,,Opinium,Ob,,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,18.0,11.0,6.0,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Nov,14-15,14/11/19,17,,YouGov,ST,45.0,2.0,28.0,-1.0,15.0,0.0,,,3.0,0.0,,,4.0,0.0,17.0,3.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,14-16,14/11/19,17,,Deltapoll,MoS,45.0,4.0,30.0,1.0,11.0,-5.0,2.0,1.0,2.0,0.0,,,6.0,0.0,15.0,3.0,Internet,,,,49.0,45.0,4.0,25.0,68.0,-43.0,28.0,51.0,-23.0,,,,,,,,,,35.0,53.0,-18.0,"Do you think they are doing very well in their job, quite well, quite badly or very badly?",,,,,,,,,,,,,,,,
,Nov,14-16,14/11/19,18,,Survation,GMB,42.0,,28.0,,13.0,,,,3.0,,,,5.0,,14.0,,Phone,UK,,,,,,,,,,,,,,,,,,,,,,,,,47.0,17.0,15.0,,Which of the following party leaders do you think would make the best PM?,,,,,,,,,,,
,Nov,14-18,14/11/19,19,,Kantar TNS,,45.0,8.0,27.0,0.0,16.0,-1.0,0.0,-1.0,3.0,0.0,0.0,-1.0,2.0,-7.0,18.0,8.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,22.0,,,"If you had to choose between Boris Johnson and Jeremy Corbyn, who do you think would make the best leader for Britain?",,,,,,,,,,,
,Nov,15-18,15/11/19,18,,ICM,Reuters,42.0,3.0,32.0,1.0,13.0,-2.0,,,3.0,0.0,,,5.0,-3.0,10.0,2.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,15-18,15/11/19,21,,Ipsos MORI,,,,,,,,,,,,,,,,,-1.0,Internet,,,,36.0,45.0,-9.0,22.0,60.0,-38.0,22.0,41.0,-19.0,,,,,,,,,,26.0,54.0,-28.0,"To what extent, if at all, do you have a favorable or unfavourable opinion of the following….",49.0,30.0,,,Who do you think would make the most capapble PM?,,,,,,,,,,,
,Nov,15-19,15/11/19,21,,Ipsos MORI,ES,44.0,3.0,28.0,4.0,16.0,-4.0,,,3.0,0.0,,,3.0,-4.0,16.0,-1.0,Phone,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,30.0,,,Who do you think would make the most capapble PM?,,,,,,,,,,,
,Nov,18-19,18/11/19,19,,YouGov,Sky/TT,42.0,-3.0,30.0,2.0,15.0,0.0,,,4.0,1.0,,,4.0,0.0,12.0,-5.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,22.0,,,Which of the following do you think would make the best PM?,21.0,59.0,-38.0,Do you approve or disapprove of the Government's record to date?,Government approval question may not have been asked on this poll. YouGov gives date as 18 November,,,,,,
,Nov,18-19,18/11/19,20,,ComRes,DT,42.0,1.0,31.0,-2.0,15.0,1.0,,,2.0,0.0,,,5.0,0.0,11.0,3.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,19-21,19/11/19,24,,BMG,Ind,41.0,4.0,28.0,-1.0,18.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,-6.0,13.0,5.0,Internet,,,,37.0,51.0,-14.0,24.0,62.0,-38.0,25.0,42.0,-17.0,,,,,,,,,,,,,Are you satisfied or dissatisfied with the way X is doing his/her job as…,41.0,26.0,,,"If you had to choose between the two, who would you prefer to see as the next Prime Minister? ",,,,,,,,,,,
,Nov,20-21,20/11/19,24,,ComRes,SE,42.0,0.0,32.0,1.0,15.0,0.0,,,2.0,0.0,,,5.0,0.0,10.0,-1.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,20-22,20/11/19,22,,Panelbase,,42.0,-1.0,32.0,2.0,14.0,-1.0,,,3.0,1.0,,,3.0,-2.0,10.0,-3.0,Internet,,,,37.0,42.0,-5.0,24.0,56.0,-32.0,19.0,41.0,-22.0,,,,,,,,,,22.0,46.0,-24.0,"How good or bad a job do you think X, Y is doing?",,,,,,,,,,,,,,,,
,Nov,20-22,20/11/19,24,,Opinium,Ob,47.0,3.0,28.0,0.0,12.0,-2.0,0.0,0.0,3.0,0.0,,,3.0,-3.0,19.0,3.0,Internet,,,,38.0,38.0,0.0,24.0,52.0,-28.0,23.0,38.0,-15.0,,,,,,,,,,24.0,42.0,-18.0,To what extent do you approve or disapprove of the way X is handling his job as Y,35.0,19.0,,,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Nov,20-22,20/11/19,24,,Opinium,Ob,,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,16.0,11.0,7.0,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Nov,20-23,20/11/19,24,,Survation,GMB,41.0,-1.0,30.0,2.0,15.0,2.0,,,3.0,0.0,,,5.0,0.0,11.0,-3.0,Phone,UK,,,,,,,,,,,,,,,,,,,,,,,,,43.0,22.0,16.0,,Which of the following party leaders do you think would make the best PM?,,,,,,,,,,,
,Nov,20-26,20/11/19,28,,YouGov,TT,43.0,,32.0,,14.0,,,,3.0,,,,3.0,,11.0,,Internet,MRP seat prediction polling data set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,21-22,21/11/19,23,,YouGov,ST,42.0,0.0,30.0,0.0,16.0,1.0,,,4.0,0.0,,,3.0,-1.0,12.0,0.0,Internet,,,,43.0,47.0,-4.0,23.0,65.0,-42.0,27.0,45.0,-18.0,,,,,,,,,,,,,Do you think X is doing well or badly as Y?,,,,,,,,,,,,,,,,
,Nov,21-23,21/11/19,24,,Deltapoll,MoS,43.0,-2.0,30.0,0.0,16.0,5.0,0.0,-2.0,3.0,1.0,,,3.0,-3.0,13.0,-2.0,Internet,,,,42.0,52.0,-10.0,30.0,64.0,-34.0,30.0,52.0,-22.0,,,,,,,,,,31.0,60.0,-29.0,"Do you think they are doing very well in their job, quite well, quite badly or very badly?",,,,,,,,,,,,,,,,
,Nov,21-25,21/11/19,26,,Kantar TNS,,43.0,-2.0,32.0,5.0,14.0,-2.0,,,4.0,1.0,,,3.0,1.0,11.0,-7.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,24.0,,,"If you had to choose between Boris Johnson and Jeremy Corbyn, who do you think would make the best leader for Britain?",,,,,,,,,,,
,Nov,22-25,22/11/19,25,,ICM,Reuters,41.0,-1.0,34.0,2.0,13.0,0.0,,,3.0,0.0,,,4.0,-1.0,7.0,-3.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,22-25,22/11/19,27,,Ipsos MORI,,,,,,,,,,,,,,,,,,Internet,,,,33.0,47.0,-14.0,24.0,59.0,-35.0,19.0,50.0,-31.0,,,,,,,,,,24.0,54.0,-30.0,"To what extent, if at all, do you have a favorable or unfavourable opinion of the following….",,,,,,,,,,,,,,,,
,Nov,25-26,25/11/19,26,,YouGov,Sky/TT,43.0,1.0,32.0,2.0,13.0,-3.0,,,2.0,-2.0,,,4.0,1.0,11.0,-1.0,Internet,,,,42.0,49.0,-7.0,28.0,63.0,-35.0,21.0,55.0,-34.0,,,,20.0,30.0,-10.0,,,,26.0,61.0,-35.0,Do you have a favourable or unfavourable opinion of…,39.0,21.0,9.0,,Which of the following do you think would make the best PM?,22.0,58.0,-36.0,Do you approve or disapprove of the Government's record to date?,Government approval question may not have been asked on this poll. YouGov gives date as 25 November,,,,,,
,Nov,25-26,25/11/19,27,,ComRes,DT,41.0,-1.0,34.0,2.0,13.0,-2.0,,,2.0,0.0,,,5.0,0.0,7.0,-3.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,26-30,26/11/19,2,,Survation,GMB,42.0,2.0,33.0,3.0,11.0,-4.0,,,4.0,1.0,,,3.0,-2.0,9.0,-2.0,Phone,UK,,,,,,,,,,,,,,,,,,,,,,,,,43.0,25.0,11.0,,Which of the following party leaders do you think would make the best PM?,,,,,,,,,,,
,Nov,27-28,27/11/19,28,,Panelbase,,42.0,0.0,34.0,2.0,13.0,-1.0,,,3.0,0.0,,,4.0,1.0,8.0,-2.0,Internet,,,,36.0,43.0,-7.0,22.0,58.0,-36.0,18.0,44.0,-26.0,,,,,,,,,,22.0,46.0,-24.0,"How good or bad a job do you think X, Y is doing?",,,,,,,,,,,,,,,,
,Nov,27-28,27/11/19,1,,ComRes,STel,43.0,2.0,33.0,-1.0,13.0,0.0,,,3.0,1.0,,,4.0,-1.0,10.0,3.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,27-29,27/11/19,1,,BMG,Ind,39.0,-2.0,33.0,5.0,13.0,-5.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,6.0,-7.0,Internet,,,,38.0,54.0,-16.0,26.0,61.0,-35.0,23.0,45.0,-22.0,,,,,,,,,,,,,Are you satisfied or dissatisfied with the way X is doing his/her job as…,42.0,28.0,,,"If you had to choose between the two, who would you prefer to see as the next Prime Minister? ",,,,,,,,,,,
,Nov,27-29,27/11/19,1,,Opinium,Ob,46.0,-1.0,31.0,3.0,13.0,1.0,0.0,0.0,2.0,-1.0,,,2.0,-1.0,15.0,-4.0,Internet,,,,38.0,39.0,-1.0,24.0,55.0,-31.0,21.0,44.0,-23.0,,,,,,,,,,22.0,44.0,-22.0,To what extent do you approve or disapprove of the way X is handling his job as Y,36.0,19.0,,,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Nov,27-29,27/11/19,1,,Opinium,Ob,,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,17.0,10.0,6.0,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
